ShiftId,SyntheticStaffId,ShiftDate,ShiftType,TeamCode,StartTime,EndTime,IsBankShift,UrgentCareFlag
RF-SH-00000273,DRH-STF-0067,2025-09-03,worked,PAL-HOME,08:00,21:00,N,N
RF-SH-00000274,DRH-STF-0011,2025-09-10,planned,PAL-HOME,09:00,19:00,N,N
RF-SH-00000275,DRH-STF-0095,2025-09-08,planned,PAL-HOME,09:00,19:00,Y,N
RF-SH-00000276,DRH-STF-0061,2025-09-05,worked,MH-CRHT,09:00,17:00,N,N
RF-SH-00000277,DRH-STF-0025,2025-09-30,worked,DENT-UC,09:00,20:00,N,N
RF-SH-00000278,DRH-STF-0076,2025-09-04,planned,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00000279,DRH-STF-0014,2025-09-01,planned,IUCS-CTR,09:00,20:00,N,Y
RF-SH-00000280,DRH-STF-0117,2025-09-13,worked,IUCS-HUB,08:00,17:00,N,Y
RF-SH-00000281,DRH-STF-0047,2025-09-15,planned,PAL-HOME,08:00,17:00,N,N
RF-SH-00000282,DRH-STF-0027,2025-09-20,worked,DENT-UC,09:00,20:00,N,N
RF-SH-00000283,DRH-STF-0070,2025-09-18,planned,MH-ACCESS,08:00,21:00,Y,N
RF-SH-00000284,DRH-STF-0002,2025-09-04,worked,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00000285,DRH-STF-0070,2025-09-03,worked,MH-ACCESS,08:00,19:00,N,N
RF-SH-00000286,DRH-STF-0061,2025-09-28,planned,MH-CRHT,07:00,19:00,N,N
RF-SH-00000287,DRH-STF-0051,2025-09-09,worked,PAL-HOME,09:00,18:00,N,N
RF-SH-00000288,DRH-STF-0128,2025-09-18,worked,IUCS-HUB,09:00,16:00,Y,Y
RF-SH-00000289,DRH-STF-0075,2025-09-11,planned,MH-ACCESS,09:00,20:00,N,N
RF-SH-00000290,DRH-STF-0053,2025-09-25,worked,IUCS-CTR,07:00,21:00,N,Y
RF-SH-00000291,DRH-STF-0144,2025-09-13,planned,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00000292,DRH-STF-0119,2025-09-18,planned,IUCS-HUB,08:00,20:00,N,Y
RF-SH-00000293,DRH-STF-0057,2025-09-01,planned,MH-ACCESS,07:00,20:00,N,N
RF-SH-00000294,DRH-STF-0052,2025-09-19,planned,IUCS-CTR,08:00,21:00,N,Y
RF-SH-00000295,DRH-STF-0004,2025-09-09,planned,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00000296,DRH-STF-0106,2025-09-04,worked,PAL-HOME,07:00,16:00,N,N
RF-SH-00000297,DRH-STF-0035,2025-09-26,planned,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00000298,DRH-STF-0024,2025-09-06,worked,MH-ACCESS,08:00,17:00,N,N
RF-SH-00000299,DRH-STF-0095,2025-09-24,worked,PAL-HOME,07:00,21:00,N,N
RF-SH-00000300,DRH-STF-0125,2025-09-10,planned,DENT-UC,07:00,21:00,N,N
RF-SH-00000301,DRH-STF-0030,2025-09-19,worked,IUCS-CTR,08:00,19:00,N,Y
RF-SH-00000302,DRH-STF-0001,2025-09-12,planned,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00000303,DRH-STF-0006,2025-09-17,planned,PAL-HOME,07:00,17:00,N,N
RF-SH-00000304,DRH-STF-0049,2025-09-25,planned,PAL-HOME,08:00,17:00,N,N
RF-SH-00000305,DRH-STF-0067,2025-09-18,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00000306,DRH-STF-0100,2025-09-25,planned,MH-ACCESS,09:00,19:00,N,N
RF-SH-00000307,DRH-STF-0032,2025-09-16,planned,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00000308,DRH-STF-0107,2025-09-30,worked,MH-CRHT,08:00,18:00,Y,N
RF-SH-00000309,DRH-STF-0123,2025-09-05,planned,MH-CRHT,09:00,18:00,N,N
RF-SH-00000310,DRH-STF-0085,2025-09-17,planned,MH-ACCESS,09:00,18:00,N,N
RF-SH-00000311,DRH-STF-0075,2025-09-16,worked,MH-ACCESS,08:00,17:00,N,N
RF-SH-00000312,DRH-STF-0042,2025-09-09,planned,DENT-UC,08:00,21:00,N,N
RF-SH-00000313,DRH-STF-0020,2025-09-12,worked,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00000314,DRH-STF-0085,2025-09-24,worked,MH-ACCESS,08:00,18:00,N,N
RF-SH-00000315,DRH-STF-0001,2025-09-15,worked,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00000316,DRH-STF-0136,2025-09-04,worked,MH-ACCESS,08:00,18:00,Y,N
RF-SH-00000317,DRH-STF-0090,2025-09-18,worked,DENT-UC,07:00,20:00,N,N
RF-SH-00000318,DRH-STF-0138,2025-09-09,worked,DENT-UC,08:00,16:00,Y,N
RF-SH-00000319,DRH-STF-0071,2025-09-06,planned,PAL-HOME,07:00,20:00,N,N
RF-SH-00000320,DRH-STF-0073,2025-09-23,worked,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00000321,DRH-STF-0058,2025-09-28,worked,PAL-HOME,09:00,19:00,N,N
RF-SH-00000322,DRH-STF-0079,2025-09-25,planned,DENT-UC,07:00,21:00,N,N
RF-SH-00000323,DRH-STF-0013,2025-09-17,worked,MH-CRHT,07:00,18:00,N,N
RF-SH-00000324,DRH-STF-0144,2025-09-05,worked,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00000325,DRH-STF-0019,2025-09-03,worked,MH-CRHT,08:00,21:00,N,N
RF-SH-00000326,DRH-STF-0030,2025-09-14,planned,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00000327,DRH-STF-0052,2025-09-02,worked,IUCS-CTR,07:00,18:00,N,Y
RF-SH-00000328,DRH-STF-0005,2025-09-09,worked,IUCS-HUB,07:00,16:00,N,Y
RF-SH-00000329,DRH-STF-0049,2025-09-15,planned,PAL-HOME,09:00,16:00,N,N
RF-SH-00000330,DRH-STF-0056,2025-09-27,planned,PAL-HOME,09:00,16:00,N,N
RF-SH-00000331,DRH-STF-0143,2025-09-29,planned,IUCS-HUB,08:00,17:00,N,Y
RF-SH-00000332,DRH-STF-0051,2025-09-06,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00000333,DRH-STF-0020,2025-09-12,worked,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00000334,DRH-STF-0094,2025-09-29,worked,IUCS-HUB,08:00,17:00,N,Y
RF-SH-00000335,DRH-STF-0141,2025-09-19,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00000336,DRH-STF-0117,2025-09-06,worked,IUCS-HUB,08:00,17:00,N,Y
RF-SH-00000337,DRH-STF-0130,2025-09-16,worked,IUCS-HUB,08:00,18:00,N,Y
RF-SH-00000338,DRH-STF-0034,2025-09-17,worked,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00000339,DRH-STF-0067,2025-09-01,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00000340,DRH-STF-0086,2025-09-04,worked,MH-ACCESS,07:00,16:00,N,N
RF-SH-00000341,DRH-STF-0016,2025-09-22,worked,IUCS-HUB,08:00,18:00,N,Y
RF-SH-00000342,DRH-STF-0036,2025-09-04,worked,IUCS-HUB,09:00,21:00,N,Y
RF-SH-00000343,DRH-STF-0009,2025-09-28,planned,MH-CRHT,09:00,18:00,N,N
RF-SH-00000344,DRH-STF-0018,2025-09-26,planned,PAL-HOME,08:00,17:00,N,N
RF-SH-00000345,DRH-STF-0120,2025-09-26,worked,MH-CRHT,07:00,19:00,N,N
RF-SH-00000346,DRH-STF-0125,2025-09-27,planned,DENT-UC,08:00,21:00,N,N
RF-SH-00000347,DRH-STF-0071,2025-09-29,planned,PAL-HOME,07:00,17:00,Y,N
RF-SH-00000348,DRH-STF-0128,2025-09-17,worked,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00000349,DRH-STF-0120,2025-09-15,worked,MH-CRHT,08:00,17:00,N,N
RF-SH-00000350,DRH-STF-0067,2025-09-29,planned,PAL-HOME,08:00,19:00,N,N
RF-SH-00000351,DRH-STF-0093,2025-09-24,worked,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00000352,DRH-STF-0062,2025-09-07,planned,IUCS-HUB,08:00,21:00,N,Y
RF-SH-00000353,DRH-STF-0106,2025-09-04,planned,PAL-HOME,07:00,20:00,N,N
RF-SH-00000354,DRH-STF-0055,2025-09-10,planned,PAL-HOME,07:00,20:00,N,N
RF-SH-00000355,DRH-STF-0035,2025-09-24,planned,IUCS-HUB,08:00,20:00,Y,Y
RF-SH-00000356,DRH-STF-0106,2025-09-16,planned,PAL-HOME,09:00,17:00,N,N
RF-SH-00000357,DRH-STF-0122,2025-09-24,planned,MH-CRHT,07:00,20:00,N,N
RF-SH-00000358,DRH-STF-0063,2025-09-25,worked,DENT-UC,09:00,20:00,N,N
RF-SH-00000359,DRH-STF-0073,2025-09-13,worked,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00000360,DRH-STF-0016,2025-09-27,worked,IUCS-HUB,09:00,21:00,Y,Y
RF-SH-00000361,DRH-STF-0138,2025-09-13,worked,DENT-UC,09:00,16:00,N,N
RF-SH-00000362,DRH-STF-0091,2025-09-03,planned,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00000363,DRH-STF-0101,2025-09-08,worked,MH-CRHT,07:00,18:00,N,N
RF-SH-00000364,DRH-STF-0091,2025-09-09,worked,IUCS-HUB,08:00,17:00,Y,Y
RF-SH-00000365,DRH-STF-0055,2025-09-29,planned,PAL-HOME,08:00,17:00,N,N
RF-SH-00000366,DRH-STF-0014,2025-09-15,planned,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00000367,DRH-STF-0140,2025-09-18,worked,IUCS-CTR,09:00,18:00,N,Y
RF-SH-00000368,DRH-STF-0026,2025-09-03,planned,PAL-HOME,08:00,16:00,N,N
RF-SH-00000369,DRH-STF-0091,2025-09-27,worked,IUCS-HUB,09:00,19:00,Y,Y
RF-SH-00000370,DRH-STF-0139,2025-09-01,worked,MH-CRHT,07:00,18:00,Y,N
RF-SH-00000371,DRH-STF-0077,2025-09-19,planned,MH-ACCESS,07:00,17:00,N,N
RF-SH-00000372,DRH-STF-0022,2025-09-10,worked,DENT-UC,08:00,18:00,N,N
RF-SH-00000373,DRH-STF-0027,2025-09-19,worked,DENT-UC,08:00,16:00,N,N
RF-SH-00000374,DRH-STF-0042,2025-09-16,worked,DENT-UC,08:00,18:00,Y,N
RF-SH-00000375,DRH-STF-0063,2025-09-13,planned,DENT-UC,07:00,20:00,N,N
RF-SH-00000376,DRH-STF-0015,2025-09-25,worked,MH-ACCESS,08:00,18:00,N,N
RF-SH-00000377,DRH-STF-0119,2025-09-17,worked,IUCS-HUB,09:00,18:00,N,Y
RF-SH-00000378,DRH-STF-0100,2025-09-13,worked,MH-ACCESS,09:00,19:00,Y,N
RF-SH-00000379,DRH-STF-0132,2025-09-25,planned,MH-ACCESS,07:00,18:00,N,N
RF-SH-00000380,DRH-STF-0103,2025-09-02,worked,MH-CRHT,09:00,20:00,Y,N
RF-SH-00000381,DRH-STF-0067,2025-09-23,planned,PAL-HOME,08:00,17:00,N,N
RF-SH-00000382,DRH-STF-0055,2025-09-15,worked,PAL-HOME,09:00,17:00,Y,N
RF-SH-00000383,DRH-STF-0021,2025-09-27,planned,IUCS-CTR,09:00,19:00,N,Y
RF-SH-00000384,DRH-STF-0041,2025-09-30,worked,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00000385,DRH-STF-0095,2025-09-01,worked,PAL-HOME,07:00,19:00,N,N
RF-SH-00000386,DRH-STF-0038,2025-09-30,worked,IUCS-CTR,09:00,18:00,N,Y
RF-SH-00000387,DRH-STF-0041,2025-09-06,worked,IUCS-HUB,08:00,20:00,N,Y
RF-SH-00000388,DRH-STF-0083,2025-09-11,worked,MH-ACCESS,08:00,20:00,N,N
RF-SH-00000389,DRH-STF-0133,2025-09-14,planned,PAL-HOME,07:00,18:00,N,N
RF-SH-00000390,DRH-STF-0074,2025-09-30,planned,MH-ACCESS,08:00,20:00,Y,N
RF-SH-00000391,DRH-STF-0143,2025-09-20,planned,IUCS-HUB,08:00,21:00,N,Y
RF-SH-00000392,DRH-STF-0015,2025-09-23,planned,MH-ACCESS,07:00,17:00,N,N
RF-SH-00000393,DRH-STF-0065,2025-09-24,planned,PAL-HOME,07:00,17:00,N,N
RF-SH-00000394,DRH-STF-0087,2025-09-28,planned,PAL-HOME,08:00,17:00,N,N
RF-SH-00000395,DRH-STF-0128,2025-09-25,worked,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00000396,DRH-STF-0071,2025-09-21,worked,PAL-HOME,09:00,20:00,N,N
RF-SH-00000397,DRH-STF-0073,2025-09-12,worked,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00000398,DRH-STF-0134,2025-09-28,worked,MH-ACCESS,07:00,21:00,N,N
RF-SH-00000399,DRH-STF-0031,2025-09-03,worked,IUCS-CTR,09:00,18:00,N,Y
RF-SH-00000400,DRH-STF-0075,2025-09-06,worked,MH-ACCESS,08:00,16:00,Y,N
RF-SH-00000401,DRH-STF-0039,2025-09-29,planned,MH-CRHT,08:00,20:00,N,N
RF-SH-00000402,DRH-STF-0052,2025-09-01,worked,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00000403,DRH-STF-0090,2025-09-30,planned,DENT-UC,07:00,21:00,Y,N
RF-SH-00000404,DRH-STF-0018,2025-09-21,worked,PAL-HOME,07:00,20:00,N,N
RF-SH-00000405,DRH-STF-0007,2025-09-14,worked,DENT-UC,09:00,18:00,N,N
RF-SH-00000406,DRH-STF-0090,2025-09-12,planned,DENT-UC,08:00,21:00,N,N
RF-SH-00000407,DRH-STF-0071,2025-09-19,planned,PAL-HOME,09:00,19:00,N,N
RF-SH-00000408,DRH-STF-0132,2025-09-07,planned,MH-ACCESS,07:00,20:00,Y,N
RF-SH-00000409,DRH-STF-0112,2025-09-14,worked,IUCS-HUB,09:00,17:00,N,Y
RF-SH-00000410,DRH-STF-0033,2025-09-25,planned,IUCS-CTR,07:00,21:00,Y,Y
RF-SH-00000411,DRH-STF-0111,2025-09-19,worked,IUCS-HUB,09:00,17:00,N,Y
RF-SH-00000412,DRH-STF-0112,2025-09-09,worked,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00000413,DRH-STF-0136,2025-09-17,planned,MH-ACCESS,07:00,18:00,N,N
RF-SH-00000414,DRH-STF-0101,2025-09-26,planned,MH-CRHT,09:00,18:00,Y,N
RF-SH-00000415,DRH-STF-0089,2025-09-04,planned,MH-CRHT,09:00,17:00,N,N
RF-SH-00000416,DRH-STF-0024,2025-09-20,worked,MH-ACCESS,08:00,18:00,N,N
RF-SH-00000417,DRH-STF-0139,2025-09-19,worked,MH-CRHT,08:00,17:00,N,N
RF-SH-00000418,DRH-STF-0113,2025-09-08,planned,MH-ACCESS,09:00,21:00,N,N
RF-SH-00000419,DRH-STF-0052,2025-09-11,planned,IUCS-CTR,07:00,21:00,N,Y
RF-SH-00000420,DRH-STF-0061,2025-09-21,planned,MH-CRHT,07:00,17:00,N,N
RF-SH-00000421,DRH-STF-0091,2025-09-02,worked,IUCS-HUB,08:00,17:00,N,Y
RF-SH-00000422,DRH-STF-0126,2025-09-09,worked,IUCS-CTR,08:00,18:00,N,Y
RF-SH-00000423,DRH-STF-0123,2025-09-06,planned,MH-CRHT,08:00,16:00,Y,N
RF-SH-00000424,DRH-STF-0081,2025-09-17,worked,PAL-HOME,08:00,19:00,N,N
RF-SH-00000425,DRH-STF-0063,2025-09-17,planned,DENT-UC,09:00,17:00,N,N
RF-SH-00000426,DRH-STF-0031,2025-09-29,worked,IUCS-CTR,09:00,16:00,N,Y
RF-SH-00000427,DRH-STF-0112,2025-09-04,planned,IUCS-HUB,08:00,17:00,N,Y
RF-SH-00000428,DRH-STF-0037,2025-09-14,worked,MH-CRHT,08:00,16:00,N,N
RF-SH-00000429,DRH-STF-0080,2025-09-05,planned,MH-CRHT,07:00,16:00,N,N
RF-SH-00000430,DRH-STF-0078,2025-09-05,planned,IUCS-CTR,08:00,17:00,N,Y
RF-SH-00000431,DRH-STF-0024,2025-09-22,worked,MH-ACCESS,09:00,16:00,N,N
RF-SH-00000432,DRH-STF-0118,2025-09-17,planned,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00000433,DRH-STF-0102,2025-09-04,worked,IUCS-HUB,08:00,18:00,N,Y
RF-SH-00000434,DRH-STF-0126,2025-09-12,worked,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00000435,DRH-STF-0001,2025-09-20,worked,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00000436,DRH-STF-0070,2025-09-04,planned,MH-ACCESS,09:00,19:00,N,N
RF-SH-00000437,DRH-STF-0135,2025-09-19,planned,PAL-HOME,07:00,21:00,N,N
RF-SH-00000438,DRH-STF-0039,2025-09-08,worked,MH-CRHT,09:00,21:00,N,N
RF-SH-00000439,DRH-STF-0130,2025-09-04,planned,IUCS-HUB,08:00,19:00,N,Y
RF-SH-00000440,DRH-STF-0101,2025-09-06,planned,MH-CRHT,08:00,18:00,N,N
RF-SH-00000441,DRH-STF-0049,2025-09-03,worked,PAL-HOME,07:00,17:00,N,N
RF-SH-00000442,DRH-STF-0100,2025-09-07,worked,MH-ACCESS,08:00,21:00,N,N
RF-SH-00000443,DRH-STF-0041,2025-09-16,planned,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00000444,DRH-STF-0026,2025-09-17,worked,PAL-HOME,08:00,19:00,N,N
RF-SH-00000445,DRH-STF-0089,2025-09-04,planned,MH-CRHT,09:00,20:00,N,N
RF-SH-00000446,DRH-STF-0062,2025-09-01,planned,IUCS-HUB,09:00,17:00,N,Y
RF-SH-00000447,DRH-STF-0028,2025-09-22,worked,DENT-UC,08:00,20:00,N,N
RF-SH-00000448,DRH-STF-0101,2025-09-16,worked,MH-CRHT,08:00,19:00,Y,N
RF-SH-00000449,DRH-STF-0063,2025-09-09,planned,DENT-UC,09:00,19:00,N,N
RF-SH-00000450,DRH-STF-0128,2025-09-04,worked,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00000451,DRH-STF-0029,2025-09-18,planned,MH-CRHT,08:00,19:00,Y,N
RF-SH-00000452,DRH-STF-0126,2025-09-01,worked,IUCS-CTR,08:00,20:00,N,Y
RF-SH-00000453,DRH-STF-0017,2025-09-18,worked,DENT-UC,09:00,17:00,N,N
RF-SH-00000454,DRH-STF-0135,2025-09-22,worked,PAL-HOME,08:00,21:00,N,N
RF-SH-00000455,DRH-STF-0035,2025-09-17,worked,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00000456,DRH-STF-0006,2025-09-18,planned,PAL-HOME,08:00,20:00,N,N
RF-SH-00000457,DRH-STF-0088,2025-09-26,planned,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00000458,DRH-STF-0073,2025-09-11,planned,IUCS-HUB,09:00,21:00,N,Y
RF-SH-00000459,DRH-STF-0050,2025-09-03,worked,PAL-HOME,09:00,20:00,N,N
RF-SH-00000460,DRH-STF-0087,2025-09-11,planned,PAL-HOME,08:00,18:00,N,N
RF-SH-00000461,DRH-STF-0068,2025-09-07,worked,MH-ACCESS,07:00,16:00,N,N
RF-SH-00000462,DRH-STF-0094,2025-09-14,planned,IUCS-HUB,07:00,16:00,N,Y
RF-SH-00000463,DRH-STF-0029,2025-09-23,planned,MH-CRHT,09:00,19:00,N,N
RF-SH-00000464,DRH-STF-0072,2025-09-17,planned,PAL-HOME,07:00,18:00,N,N
RF-SH-00000465,DRH-STF-0139,2025-09-26,planned,MH-CRHT,08:00,19:00,N,N
RF-SH-00000466,DRH-STF-0136,2025-09-24,planned,MH-ACCESS,09:00,16:00,N,N
RF-SH-00000467,DRH-STF-0032,2025-09-16,planned,IUCS-HUB,09:00,17:00,Y,Y
RF-SH-00000468,DRH-STF-0043,2025-09-25,worked,MH-CRHT,07:00,17:00,N,N
RF-SH-00000469,DRH-STF-0030,2025-09-06,planned,IUCS-CTR,09:00,21:00,N,Y
RF-SH-00000470,DRH-STF-0003,2025-09-05,planned,DENT-UC,08:00,16:00,N,N
RF-SH-00000471,DRH-STF-0007,2025-09-06,worked,DENT-UC,09:00,20:00,N,N
RF-SH-00000472,DRH-STF-0036,2025-09-21,planned,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00000473,DRH-STF-0107,2025-09-27,planned,MH-CRHT,09:00,17:00,N,N
RF-SH-00000474,DRH-STF-0131,2025-09-10,planned,MH-ACCESS,09:00,17:00,Y,N
RF-SH-00000475,DRH-STF-0131,2025-09-06,planned,MH-ACCESS,09:00,17:00,N,N
RF-SH-00000476,DRH-STF-0101,2025-09-09,worked,MH-CRHT,08:00,16:00,N,N
RF-SH-00000477,DRH-STF-0059,2025-09-22,worked,IUCS-HUB,09:00,19:00,N,Y
RF-SH-00000478,DRH-STF-0111,2025-09-09,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00000479,DRH-STF-0014,2025-09-11,worked,IUCS-CTR,08:00,18:00,N,Y
RF-SH-00000480,DRH-STF-0102,2025-09-02,worked,IUCS-HUB,07:00,18:00,N,Y
RF-SH-00000481,DRH-STF-0035,2025-09-14,planned,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00000482,DRH-STF-0111,2025-09-17,planned,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00000483,DRH-STF-0080,2025-09-20,worked,MH-CRHT,08:00,18:00,N,N
RF-SH-00000484,DRH-STF-0012,2025-09-07,planned,IUCS-HUB,09:00,21:00,Y,Y
RF-SH-00000485,DRH-STF-0008,2025-09-06,planned,MH-CRHT,08:00,16:00,N,N
RF-SH-00000486,DRH-STF-0080,2025-09-09,planned,MH-CRHT,07:00,20:00,N,N
RF-SH-00000487,DRH-STF-0143,2025-09-08,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00000488,DRH-STF-0048,2025-09-15,planned,MH-CRHT,09:00,19:00,N,N
RF-SH-00000489,DRH-STF-0116,2025-09-08,planned,MH-CRHT,09:00,19:00,Y,N
RF-SH-00000490,DRH-STF-0069,2025-09-29,planned,MH-CRHT,08:00,21:00,Y,N
RF-SH-00000491,DRH-STF-0010,2025-09-27,worked,IUCS-HUB,07:00,20:00,N,Y
RF-SH-00000492,DRH-STF-0124,2025-09-26,planned,IUCS-HUB,09:00,16:00,N,Y
RF-SH-00000493,DRH-STF-0133,2025-09-24,worked,PAL-HOME,09:00,20:00,N,N
RF-SH-00000494,DRH-STF-0064,2025-09-01,worked,MH-ACCESS,09:00,21:00,N,N
RF-SH-00000495,DRH-STF-0133,2025-09-05,planned,PAL-HOME,07:00,20:00,N,N
RF-SH-00000496,DRH-STF-0129,2025-09-02,worked,IUCS-HUB,07:00,16:00,N,Y
RF-SH-00000497,DRH-STF-0025,2025-09-08,planned,DENT-UC,08:00,16:00,Y,N
RF-SH-00000498,DRH-STF-0052,2025-09-14,planned,IUCS-CTR,07:00,20:00,N,Y
RF-SH-00000499,DRH-STF-0116,2025-09-12,worked,MH-CRHT,08:00,18:00,N,N
RF-SH-00000500,DRH-STF-0040,2025-09-08,worked,IUCS-CTR,09:00,17:00,N,Y
RF-SH-00000501,DRH-STF-0088,2025-09-20,planned,IUCS-HUB,09:00,19:00,N,Y
RF-SH-00000502,DRH-STF-0003,2025-09-15,worked,DENT-UC,07:00,19:00,N,N
RF-SH-00000503,DRH-STF-0123,2025-09-23,worked,MH-CRHT,08:00,16:00,N,N
RF-SH-00000504,DRH-STF-0019,2025-09-08,worked,MH-CRHT,09:00,19:00,N,N
RF-SH-00000505,DRH-STF-0130,2025-09-30,planned,IUCS-HUB,09:00,20:00,N,Y
RF-SH-00000506,DRH-STF-0074,2025-09-19,planned,MH-ACCESS,08:00,18:00,N,N
RF-SH-00000507,DRH-STF-0128,2025-09-24,planned,IUCS-HUB,08:00,19:00,Y,Y
RF-SH-00000508,DRH-STF-0124,2025-09-22,planned,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00000509,DRH-STF-0075,2025-09-07,worked,MH-ACCESS,08:00,21:00,N,N
RF-SH-00000510,DRH-STF-0089,2025-09-11,worked,MH-CRHT,08:00,19:00,N,N
RF-SH-00000511,DRH-STF-0045,2025-09-23,planned,DENT-UC,09:00,20:00,N,N
RF-SH-00000512,DRH-STF-0045,2025-09-22,planned,DENT-UC,07:00,17:00,N,N
RF-SH-00000513,DRH-STF-0074,2025-09-25,planned,MH-ACCESS,08:00,21:00,N,N
RF-SH-00000514,DRH-STF-0057,2025-09-15,worked,MH-ACCESS,08:00,17:00,N,N
RF-SH-00000515,DRH-STF-0141,2025-09-26,worked,PAL-HOME,09:00,21:00,N,N
RF-SH-00000516,DRH-STF-0108,2025-09-11,worked,MH-CRHT,08:00,21:00,N,N
RF-SH-00000517,DRH-STF-0135,2025-09-08,worked,PAL-HOME,07:00,20:00,N,N
RF-SH-00000518,DRH-STF-0137,2025-09-09,planned,MH-ACCESS,08:00,18:00,N,N
RF-SH-00000519,DRH-STF-0107,2025-09-29,planned,MH-CRHT,09:00,19:00,N,N
RF-SH-00000520,DRH-STF-0143,2025-09-08,worked,IUCS-HUB,07:00,21:00,N,Y
RF-SH-00000521,DRH-STF-0145,2025-09-22,worked,MH-CRHT,07:00,17:00,N,N
RF-SH-00000522,DRH-STF-0034,2025-09-23,worked,IUCS-HUB,07:00,20:00,Y,Y
RF-SH-00000523,DRH-STF-0028,2025-09-09,planned,DENT-UC,09:00,18:00,N,N
RF-SH-00000524,DRH-STF-0054,2025-09-05,worked,MH-CRHT,07:00,21:00,N,N
RF-SH-00000525,DRH-STF-0008,2025-09-18,worked,MH-CRHT,08:00,17:00,N,N
RF-SH-00000526,DRH-STF-0121,2025-09-16,planned,DENT-UC,09:00,21:00,Y,N
RF-SH-00000527,DRH-STF-0048,2025-09-01,worked,MH-CRHT,07:00,20:00,N,N
RF-SH-00000528,DRH-STF-0095,2025-09-20,worked,PAL-HOME,08:00,17:00,N,N
RF-SH-00000529,DRH-STF-0101,2025-09-14,worked,MH-CRHT,08:00,19:00,N,N
RF-SH-00000530,DRH-STF-0029,2025-09-25,planned,MH-CRHT,08:00,17:00,Y,N
RF-SH-00000531,DRH-STF-0068,2025-09-26,worked,MH-ACCESS,08:00,17:00,N,N
RF-SH-00000532,DRH-STF-0046,2025-09-13,planned,MH-CRHT,09:00,19:00,N,N
RF-SH-00000533,DRH-STF-0034,2025-09-04,worked,IUCS-HUB,07:00,17:00,N,Y
RF-SH-00000534,DRH-STF-0074,2025-09-23,planned,MH-ACCESS,09:00,18:00,N,N
RF-SH-00000535,DRH-STF-0040,2025-09-16,planned,IUCS-CTR,08:00,19:00,N,Y
RF-SH-00000536,DRH-STF-0130,2025-09-09,planned,IUCS-HUB,07:00,19:00,N,Y
RF-SH-00000537,DRH-STF-0141,2025-09-01,worked,PAL-HOME,07:00,16:00,Y,N
RF-SH-00000538,DRH-STF-0097,2025-09-08,planned,MH-ACCESS,08:00,21:00,N,N
RF-SH-00000539,DRH-STF-0053,2025-09-17,worked,IUCS-CTR,08:00,19:00,N,Y
RF-SH-00000540,DRH-STF-0004,2025-09-10,worked,IUCS-HUB,09:00,19:00,N,Y
RF-SH-00000541,DRH-STF-0065,2025-09-15,worked,PAL-HOME,09:00,20:00,N,N
RF-SH-00000542,DRH-STF-0007,2025-09-14,worked,DENT-UC,09:00,17:00,N,N
RF-SH-00000543,DRH-STF-0002,2025-09-03,worked,IUCS-HUB,09:00,17:00,N,Y
RF-SH-00000544,DRH-STF-0124,2025-09-21,planned,IUCS-HUB,08:00,16:00,N,Y
RF-SH-00000545,DRH-STF-0024,2025-09-19,worked,MH-ACCESS,07:00,21:00,N,N
