Organisation_Code,Sector,Number_Of_Beds,Effective_Snapshot_Date
RVY,General & Acute,475.422222,31/03/2022
RW4,General & Acute,0,31/03/2022
RW5,General & Acute,0,31/03/2022
RWJ,General & Acute,634.388889,31/03/2022
RWW,General & Acute,554.7,31/03/2022
RXA,General & Acute,0,31/03/2022
RM3,General & Acute,1903.177778,31/03/2022
RMC,General & Acute,612.466667,31/03/2022
RMP,General & Acute,437.4,31/03/2022
RRF,General & Acute,554.022222,31/03/2022
RT2,General & Acute,0,31/03/2022
RTX,General & Acute,635.611111,31/03/2022
REM,General & Acute,1528.744444,31/03/2022
REN,General & Acute,85.122222,31/03/2022
REP,General & Acute,24.1,31/03/2022
RET,General & Acute,115.488889,31/03/2022
RJN,General & Acute,407.2,31/03/2022
RJR,General & Acute,416.677778,31/03/2022
RBL,General & Acute,713.755556,31/03/2022
RBN,General & Acute,731.033333,31/03/2022
RBQ,General & Acute,179.388889,31/03/2022
RBS,General & Acute,217.766667,31/03/2022
RBT,General & Acute,564.755556,31/03/2022
RBV,General & Acute,152.177778,31/03/2022
RT1,General & Acute,103.722222,31/03/2022
RWG,General & Acute,664,31/03/2022
RWH,General & Acute,540.911111,31/03/2022
RWR,General & Acute,0,31/03/2022
RY3,General & Acute,70.7,31/03/2022
R0A,General & Acute,2164.011111,31/03/2022
RGP,General & Acute,419.288889,31/03/2022
RGR,General & Acute,405.622222,31/03/2022
RGT,General & Acute,959.733333,31/03/2022
RM1,General & Acute,936.566667,31/03/2022
RMY,General & Acute,0,31/03/2022
RQW,General & Acute,418,31/03/2022
RC9,General & Acute,1023.977778,31/03/2022
RCX,General & Acute,511.711111,31/03/2022
RD8,General & Acute,488,31/03/2022
RDE,General & Acute,1134.888889,31/03/2022
RGM,General & Acute,239.955556,31/03/2022
RGN,General & Acute,893.322222,31/03/2022
RY8,General & Acute,0,31/03/2022
RYG,General & Acute,0,31/03/2022
RYW,General & Acute,232.166667,31/03/2022
TAJ,General & Acute,0,31/03/2022
R1L,General & Acute,99.533333,31/03/2022
RAJ,General & Acute,1730.044444,31/03/2022
RX1,General & Acute,1578.444444,31/03/2022
RXK,General & Acute,632.211111,31/03/2022
RXM,General & Acute,0,31/03/2022
RXT,General & Acute,0,31/03/2022
RXW,General & Acute,745.544444,31/03/2022
RY5,General & Acute,0,31/03/2022
RRJ,General & Acute,121.355556,31/03/2022
RRK,General & Acute,2453,31/03/2022
RTG,General & Acute,1461.944444,31/03/2022
RWD,General & Acute,1044.844444,31/03/2022
RWE,General & Acute,1675.155556,31/03/2022
RWP,General & Acute,716.777778,31/03/2022
RNQ,General & Acute,549,31/03/2022
RNS,General & Acute,670.7,31/03/2022
RP1,General & Acute,193.4,31/03/2022
RP7,General & Acute,0,31/03/2022
RN5,Mental Illness,0,31/03/2011
RNU,Mental Illness,442,31/03/2011
RTH,Mental Illness,0,31/03/2011
RW1,Mental Illness,657,31/03/2011
5QT,Mental Illness,62.077778,31/03/2011
RBF,Mental Illness,0,31/03/2011
RD7,Mental Illness,0,31/03/2011
RD8,Mental Illness,0,31/03/2011
RHM,Mental Illness,0,31/03/2011
RHU,Mental Illness,0,31/03/2011
5CQ,Mental Illness,65.422222,31/03/2011
5L1,Mental Illness,141,31/03/2011
5QC,Mental Illness,0,31/03/2011
5QE,Mental Illness,0,31/03/2011
5QF,Mental Illness,0,31/03/2011
5QG,Mental Illness,0,31/03/2011
RX2,Mental Illness,659,31/03/2011
RXC,Mental Illness,0,31/03/2011
RXH,Mental Illness,0,31/03/2011
RXY,Mental Illness,569.555556,31/03/2011
RYR,Mental Illness,0,31/03/2011
RYY,Mental Illness,0,31/03/2011
RPA,Mental Illness,0,31/03/2011
RPC,Mental Illness,0,31/03/2011
RTK,Mental Illness,0,31/03/2011
RTP,Mental Illness,0,31/03/2011
RVV,Mental Illness,0,31/03/2011
RWF,Mental Illness,0,31/03/2011
5P7,Mental Illness,0,31/03/2011
5P8,Mental Illness,0,31/03/2011
RA2,Mental Illness,0,31/03/2011
RDR,Mental Illness,0,31/03/2011
RDU,Mental Illness,0,31/03/2011
RN7,Mental Illness,0,31/03/2011
RWK,Mental Illness,665.322222,31/03/2011
RYJ,Mental Illness,0,31/03/2011
RYQ,Mental Illness,0,31/03/2011
TAF,Mental Illness,196,31/03/2011
5L3,Mental Illness,0,31/03/2011
5P5,Mental Illness,0,31/03/2011
RT3,Mental Illness,0,31/03/2011
RV3,Mental Illness,851.5,31/03/2011
RV5,Mental Illness,953.722222,31/03/2011
RV8,Mental Illness,0,31/03/2011
RVL,Mental Illness,0,31/03/2011
RVR,Mental Illness,0,31/03/2011
RPY,Mental Illness,0,31/03/2011
RQM,Mental Illness,0,31/03/2011
RQX,Mental Illness,0,31/03/2011
RQY,Mental Illness,569.577778,31/03/2011
RRP,Mental Illness,597.2,31/03/2011
RRV,Mental Illness,12.266667,31/03/2011
RKL,Mental Illness,648,31/03/2011
RNH,Mental Illness,0,31/03/2011
RNJ,Mental Illness,0,31/03/2011
RP4,Mental Illness,10.222222,31/03/2011
RP6,Mental Illness,0,31/03/2011
RPG,Mental Illness,455.111111,31/03/2011
RJ1,Mental Illness,0,31/03/2011
RJ2,Mental Illness,0,31/03/2011
RJ6,Mental Illness,0,31/03/2011
RJ7,Mental Illness,0,31/03/2011
RJZ,Mental Illness,0,31/03/2011
RKE,Mental Illness,0,31/03/2011
RAT,Mental Illness,289.444444,31/03/2011
RAX,Mental Illness,0,31/03/2011
RC3,Mental Illness,0,31/03/2011
RF4,Mental Illness,0,31/03/2011
RFW,Mental Illness,0,31/03/2011
RGC,Mental Illness,0,31/03/2011
5LD,Mental Illness,0,31/03/2011
5LG,Mental Illness,0,31/03/2011
RAL,Mental Illness,1.011111,31/03/2011
RAN,Mental Illness,0,31/03/2011
RAP,Mental Illness,0,31/03/2011
RAS,Mental Illness,0,31/03/2011
5C4,Mental Illness,0,31/03/2011
5C9,Mental Illness,0,31/03/2011
5K5,Mental Illness,0,31/03/2011
5K7,Mental Illness,0,31/03/2011
5K8,Mental Illness,12,31/03/2011
5LA,Mental Illness,0,31/03/2011
RY3,Mental Illness,0,31/03/2011
RY4,Mental Illness,0,31/03/2011
RYV,Mental Illness,0,31/03/2011
5A4,Mental Illness,0,31/03/2011
5A9,Mental Illness,0,31/03/2011
5AT,Mental Illness,0,31/03/2011
RT1,Mental Illness,333.611111,31/03/2011
RT6,Mental Illness,141.611111,31/03/2011
RWG,Mental Illness,0,31/03/2011
RWH,Mental Illness,0,31/03/2011
RWN,Mental Illness,712,31/03/2011
RWR,Mental Illness,539,31/03/2011
RM1,Mental Illness,0,31/03/2011
RMY,Mental Illness,395.733333,31/03/2011
RQ8,Mental Illness,0,31/03/2011
RQQ,Mental Illness,0,31/03/2011
RQW,Mental Illness,0,31/03/2011
RRD,Mental Illness,394,31/03/2011
RGM,Mental Illness,0,31/03/2011
RGN,Mental Illness,0,31/03/2011
RGP,Mental Illness,0,31/03/2011
RGQ,Mental Illness,0,31/03/2011
RGR,Mental Illness,0,31/03/2011
RGT,Mental Illness,0,31/03/2011
RAJ,Mental Illness,0,31/03/2011
RC1,Mental Illness,0,31/03/2011
RC9,Mental Illness,0,31/03/2011
RCX,Mental Illness,0,31/03/2011
RDD,Mental Illness,0,31/03/2011
RDE,Mental Illness,0,31/03/2011
5P2,Mental Illness,0,31/03/2011
5PT,Mental Illness,0,31/03/2011
5PV,Mental Illness,0,31/03/2011
5PW,Mental Illness,0,31/03/2011
5PX,Mental Illness,0,31/03/2011
5PY,Mental Illness,0,31/03/2011
RXW,Mental Illness,0,31/03/2011
RYG,Mental Illness,298,31/03/2011
RYK,Mental Illness,204,31/03/2011
RYW,Mental Illness,0,31/03/2011
TAJ,Mental Illness,129.933333,31/03/2011
TAM,Mental Illness,0,31/03/2011
RRJ,Mental Illness,0,31/03/2011
RRK,Mental Illness,0,31/03/2011
RWP,Mental Illness,0,31/03/2011
RQ3,General & Acute,281.455556,31/03/2022
RRE,General & Acute,155,31/03/2022
RL1,General & Acute,123.911111,31/03/2022
RL4,General & Acute,822.311111,31/03/2022
RLQ,General & Acute,319.355556,31/03/2022
RLT,General & Acute,346,31/03/2022
RLY,General & Acute,0,31/03/2022
RNA,General & Acute,605.855556,31/03/2022
RFS,General & Acute,489.555556,31/03/2022
RHA,General & Acute,96.788889,31/03/2022
RJC,General & Acute,476.688889,31/03/2022
RJE,General & Acute,1311,31/03/2022
RK5,General & Acute,614.122222,31/03/2022
RKB,General & Acute,1062.544444,31/03/2022
RXQ,General & Acute,557,31/03/2022
RXX,General & Acute,0,31/03/2022
RXY,General & Acute,0,31/03/2022
RYR,General & Acute,1690.566667,31/03/2022
R1A,General & Acute,36.811111,31/03/2022
RBK,General & Acute,506.311111,31/03/2022
RVV,General & Acute,1000,31/03/2022
RW1,General & Acute,101,31/03/2022
RWF,General & Acute,714.311111,31/03/2022
RWX,General & Acute,39.022222,31/03/2022
RX2,General & Acute,0,31/03/2022
RXC,General & Acute,740.877778,31/03/2022
RNU,General & Acute,137.222222,31/03/2022
RPA,General & Acute,539.388889,31/03/2022
RPC,General & Acute,51.977778,31/03/2022
RTH,General & Acute,962.533333,31/03/2022
RTK,General & Acute,475.644444,31/03/2022
RTP,General & Acute,682.733333,31/03/2022
RDU,General & Acute,1211.644444,31/03/2022
RHM,General & Acute,1217.2,31/03/2022
RHU,General & Acute,1013.933333,31/03/2022
RHW,General & Acute,649.355556,31/03/2022
RN5,General & Acute,786.788889,31/03/2022
RN7,General & Acute,527.311111,31/03/2022
RVJ,General & Acute,909,31/03/2022
RVN,General & Acute,0,31/03/2022
RWV,General & Acute,0,31/03/2022
R1C,General & Acute,95.877778,31/03/2022
R1F,General & Acute,263.788889,31/03/2022
RA2,General & Acute,463.788889,31/03/2022
RJ8,General & Acute,142,31/03/2022
RK9,General & Acute,985.433333,31/03/2022
RN3,General & Acute,582.8,31/03/2022
RNZ,General & Acute,451.1,31/03/2022
RTE,General & Acute,847.044444,31/03/2022
RTQ,General & Acute,0,31/03/2022
RBZ,General & Acute,289,31/03/2022
RD1,General & Acute,570.077778,31/03/2022
RDY,General & Acute,0,31/03/2022
REF,General & Acute,647.877778,31/03/2022
RH5,General & Acute,837.855556,31/03/2022
RH8,General & Acute,802.977778,31/03/2022
TAF,General & Acute,0,31/03/2022
R0D,General & Acute,1199.9,31/03/2022
RA4,General & Acute,353.822222,31/03/2022
RA7,General & Acute,942.177778,31/03/2022
RA9,General & Acute,372.422222,31/03/2022
RBD,General & Acute,329.155556,31/03/2022
RRV,General & Acute,588.577778,31/03/2022
RV3,General & Acute,75,31/03/2022
RVR,General & Acute,695.911111,31/03/2022
RWK,General & Acute,27,31/03/2022
RYJ,General & Acute,993.488889,31/03/2022
RYX,General & Acute,0,31/03/2022
RPG,General & Acute,0,31/03/2022
RPY,General & Acute,195.566667,31/03/2022
RQM,General & Acute,758.755556,31/03/2022
RQX,General & Acute,287.8,31/03/2022
RQY,General & Acute,0,31/03/2022
RRP,General & Acute,0,31/03/2022
RJ7,General & Acute,884,31/03/2022
RJZ,General & Acute,1306.044444,31/03/2022
RKE,General & Acute,242.533333,31/03/2022
RKL,General & Acute,69.177778,31/03/2022
RP4,General & Acute,277.877778,31/03/2022
RP6,General & Acute,9.1,31/03/2022
RAT,General & Acute,174.555556,31/03/2022
RAX,General & Acute,403.2,31/03/2022
RF4,General & Acute,891.777778,31/03/2022
RJ1,General & Acute,1344.588889,31/03/2022
RJ2,General & Acute,885.2,31/03/2022
RJ6,General & Acute,468.511111,31/03/2022
RWF,Maternity,48,30/09/2013
RXY,Maternity,0,30/09/2013
RA2,Maternity,58,30/09/2013
RDR,Maternity,0,30/09/2013
RDU,Maternity,44,30/09/2013
RPC,Maternity,0,30/09/2013
RJ8,Maternity,0,30/09/2013
RK9,Maternity,63,30/09/2013
RWV,Maternity,0,30/09/2013
RN7,Maternity,40,30/09/2013
RPA,Maternity,51,30/09/2013
RVV,Maternity,53,30/09/2013
RH5,Maternity,0,30/09/2013
RVJ,Maternity,64,30/09/2013
RA9,Maternity,28,30/09/2013
RBZ,Maternity,14,30/09/2013
REF,Maternity,49.565217,30/09/2013
RH8,Maternity,43,30/09/2013
RTQ,Maternity,0,30/09/2013
RVN,Maternity,0,30/09/2013
RA3,Maternity,0,30/09/2013
RA4,Maternity,22.902174,30/09/2013
RA7,Maternity,86.086957,30/09/2013
RBA,Maternity,50.445652,30/09/2013
R1J,Maternity,0,30/09/2013
RBB,Maternity,0,30/09/2013
RD1,Maternity,0,30/09/2013
RN3,Maternity,84,30/09/2013
RNZ,Maternity,24,30/09/2013
RTE,Maternity,46,30/09/2013
RJE,Maternity,48,30/09/2013
RJF,Maternity,42,30/09/2013
RL1,Maternity,0,30/09/2013
RLY,Maternity,0,30/09/2013
RRE,Maternity,0,30/09/2013
RXW,Maternity,44,30/09/2013
RT5,Maternity,0,30/09/2013
RWD,Maternity,96,30/09/2013
RWE,Maternity,141,30/09/2013
RY5,Maternity,0,30/09/2013
R1E,Maternity,0,30/09/2013
RJD,Maternity,24.826087,30/09/2013
RP1,Maternity,0,30/09/2013
RWG,Maternity,70,30/09/2013
RWH,Maternity,50,30/09/2013
RWR,Maternity,0,30/09/2013
RY4,Maternity,0,30/09/2013
RWQ,Mental Illness,187.022222,31/03/2011
RXK,Mental Illness,0,31/03/2011
RXT,Mental Illness,721.488889,31/03/2011
RLU,Mental Illness,0,31/03/2011
RLY,Mental Illness,203.533333,31/03/2011
RNA,Mental Illness,0,31/03/2011
RQ3,Mental Illness,44,31/03/2011
RR1,Mental Illness,0,31/03/2011
RRE,Mental Illness,423,31/03/2011
RJF,Mental Illness,0,31/03/2011
RKB,Mental Illness,0,31/03/2011
RL1,Mental Illness,0,31/03/2011
RL4,Mental Illness,0,31/03/2011
RLQ,Mental Illness,0,31/03/2011
RLT,Mental Illness,0,31/03/2011
5PL,Mental Illness,0,31/03/2011
5PM,Mental Illness,0,31/03/2011
RBK,Mental Illness,0,31/03/2011
RJC,Mental Illness,0,31/03/2011
RJD,Mental Illness,0,31/03/2011
RJE,Mental Illness,0,31/03/2011
5M3,Mental Illness,0,31/03/2011
5MV,Mental Illness,65.955556,31/03/2011
5PG,Mental Illness,0,31/03/2011
5PH,Mental Illness,0,31/03/2011
5PJ,Mental Illness,0,31/03/2011
5PK,Mental Illness,0,31/03/2011
RWD,Mental Illness,0,31/03/2011
RWE,Mental Illness,0,31/03/2011
RX1,Mental Illness,0,31/03/2011
RXM,Mental Illness,291,31/03/2011
5CN,Mental Illness,66,31/03/2011
5M2,Mental Illness,0,31/03/2011
RNQ,Mental Illness,0,31/03/2011
RNS,Mental Illness,0,31/03/2011
RP1,Mental Illness,241,31/03/2011
RP7,Mental Illness,238.911111,31/03/2011
RT5,Mental Illness,427.055556,31/03/2011
RTG,Mental Illness,0,31/03/2011
5N9,Mental Illness,0,31/03/2011
5PA,Mental Illness,18,31/03/2011
5PD,Mental Illness,0,31/03/2011
RFS,Mental Illness,0,31/03/2011
RHA,Mental Illness,1023.222222,31/03/2011
RK5,Mental Illness,0,31/03/2011
RXF,Mental Illness,0,31/03/2011
RXG,Mental Illness,418,31/03/2011
TAD,Mental Illness,201.766667,31/03/2011
TAN,Mental Illness,42,31/03/2011
5N6,Mental Illness,71.822222,31/03/2011
5N8,Mental Illness,0,31/03/2011
RP5,Mental Illness,0,31/03/2011
RR8,Mental Illness,0,31/03/2011
RV9,Mental Illness,220.755556,31/03/2011
RWA,Mental Illness,0,31/03/2011
RWY,Mental Illness,0,31/03/2011
RXE,Mental Illness,211.766667,31/03/2011
RCD,Mental Illness,0,31/03/2011
RCF,Mental Illness,0,31/03/2011
RCU,Mental Illness,16.266667,31/03/2011
RFF,Mental Illness,0,31/03/2011
RGD,Mental Illness,348,31/03/2011
RJL,Mental Illness,0,31/03/2011
5N4,Mental Illness,0,31/03/2011
5N5,Mental Illness,0,31/03/2011
5NV,Mental Illness,277.8,31/03/2011
RAE,Mental Illness,0,31/03/2011
RCB,Mental Illness,0,31/03/2011
RCC,Mental Illness,0,31/03/2011
RXR,Mental Illness,0,31/03/2011
RXV,Mental Illness,615.344444,31/03/2011
TAE,Mental Illness,252,31/03/2011
5H8,Mental Illness,0,31/03/2011
5JE,Mental Illness,61.055556,31/03/2011
5N1,Mental Illness,8,31/03/2011
RW6,Mental Illness,0,31/03/2011
RWJ,Mental Illness,0,31/03/2011
RWW,Mental Illness,0,31/03/2011
RXA,Mental Illness,290.577778,31/03/2011
RXL,Mental Illness,0,31/03/2011
RXN,Mental Illness,0,31/03/2011
RTV,Mental Illness,301.377778,31/03/2011
RTX,Mental Illness,0,31/03/2011
RVY,Mental Illness,0,31/03/2011
RW3,Mental Illness,10.111111,31/03/2011
RW4,Mental Illness,400.122222,31/03/2011
RW5,Mental Illness,695,31/03/2011
RMC,Mental Illness,0,31/03/2011
RMP,Mental Illness,0,31/03/2011
RNL,Mental Illness,0,31/03/2011
RQ6,Mental Illness,0,31/03/2011
RRF,Mental Illness,0,31/03/2011
RT2,Mental Illness,542,31/03/2011
RJN,Mental Illness,0,31/03/2011
RJR,Mental Illness,0,31/03/2011
RJX,Mental Illness,0,31/03/2011
RM2,Mental Illness,0,31/03/2011
RM3,Mental Illness,0,31/03/2011
RM4,Mental Illness,0,31/03/2011
RBT,Mental Illness,0,31/03/2011
RBV,Mental Illness,0,31/03/2011
REM,Mental Illness,0,31/03/2011
REN,Mental Illness,0,31/03/2011
REP,Mental Illness,0,31/03/2011
RET,Mental Illness,0,31/03/2011
5JX,Mental Illness,0,31/03/2011
5NN,Mental Illness,0,31/03/2011
RBL,Mental Illness,0,31/03/2011
RBN,Mental Illness,0,31/03/2011
RBQ,Mental Illness,0,31/03/2011
RBS,Mental Illness,6.1,31/03/2011
RTF,Mental Illness,75,31/03/2011
RTR,Mental Illness,0,31/03/2011
RVW,Mental Illness,0,31/03/2011
RX3,Mental Illness,676.688889,31/03/2011
RX4,Mental Illness,896,31/03/2011
RXP,Mental Illness,0,31/03/2011
5ND,Mental Illness,0,31/03/2011
5QR,Mental Illness,0,31/03/2011
RE9,Mental Illness,0,31/03/2011
RLN,Mental Illness,0,31/03/2011
RR7,Mental Illness,48,31/03/2011
RTD,Mental Illness,0,31/03/2011
RVJ,Maternity,58,31/03/2011
RVN,Maternity,0,31/03/2011
RWV,Maternity,0,31/03/2011
5KG,Mental Illness,0,31/03/2011
5KL,Mental Illness,0,31/03/2011
5KM,Mental Illness,0,31/03/2011
RJ8,Maternity,0,31/03/2011
RK9,Maternity,64,31/03/2011
RN3,Maternity,30,31/03/2011
RNZ,Maternity,24,31/03/2011
RTE,Maternity,46,31/03/2011
RTQ,Maternity,0,31/03/2011
RD1,Maternity,0,31/03/2011
RD3,Maternity,39,31/03/2011
RDZ,Maternity,16.811111,31/03/2011
REF,Maternity,40.566667,31/03/2011
RH5,Maternity,0,31/03/2011
RH8,Maternity,34.066667,31/03/2011
RA7,Maternity,66.844444,31/03/2011
RA9,Maternity,28,31/03/2011
RBA,Maternity,50.433333,31/03/2011
RBB,Maternity,0,31/03/2011
RBD,Maternity,33,31/03/2011
RBZ,Maternity,23,31/03/2011
5QM,Maternity,0,31/03/2011
5QN,Maternity,0,31/03/2011
5QP,Maternity,0,31/03/2011
5QQ,Maternity,0,31/03/2011
RA3,Maternity,0,31/03/2011
RA4,Maternity,25.1,31/03/2011
RXQ,Maternity,57,31/03/2011
5F1,Maternity,0,31/03/2011
5K3,Maternity,0,31/03/2011
5QH,Maternity,0,31/03/2011
5QK,Maternity,53.4,31/03/2011
5QL,Maternity,0,31/03/2011
RN1,Maternity,44,31/03/2011
RN5,Maternity,48,31/03/2011
RNU,Maternity,0,31/03/2011
RTH,Maternity,100,31/03/2011
RW1,Maternity,0,31/03/2011
RWX,Maternity,0,31/03/2011
RBF,Maternity,0,31/03/2011
RD7,Maternity,71,31/03/2011
RD8,Maternity,44,31/03/2011
RHM,Maternity,52.577778,31/03/2011
RHU,Maternity,76.266667,31/03/2011
RHW,Maternity,59,31/03/2011
5L1,Maternity,0,31/03/2011
5QC,Maternity,0,31/03/2011
5QE,Maternity,0,31/03/2011
5QF,Maternity,0,31/03/2011
5QG,Maternity,0,31/03/2011
5QT,Maternity,0.1,31/03/2011
RXC,Maternity,46.666667,31/03/2011
RXH,Maternity,67.066667,31/03/2011
RXY,Maternity,0,31/03/2011
RYR,Maternity,59,31/03/2011
RYY,Maternity,0,31/03/2011
5CQ,Maternity,0,31/03/2011
RPC,Maternity,0,31/03/2011
RTK,Maternity,54.033333,31/03/2011
RTP,Maternity,46,31/03/2011
RVV,Maternity,85.866667,31/03/2011
RWF,Maternity,67.466667,31/03/2011
RX2,Maternity,0,31/03/2011
5P8,Maternity,0,31/03/2011
RA2,Maternity,57,31/03/2011
RDR,Maternity,0,31/03/2011
RDU,Maternity,44,31/03/2011
RN7,Maternity,37.288889,31/03/2011
RPA,Maternity,57,31/03/2011
RYJ,Maternity,120.622222,31/03/2011
RYQ,Maternity,85.433333,31/03/2011
TAF,Maternity,0,31/03/2011
5L3,Maternity,0,31/03/2011
5P5,Maternity,0,31/03/2011
5P7,Maternity,0,31/03/2011
RV3,Maternity,0,31/03/2011
RV5,Maternity,0,31/03/2011
RV8,Maternity,97,31/03/2011
RVL,Maternity,54.977778,31/03/2011
RVR,Maternity,94,31/03/2011
RWK,Maternity,0,31/03/2011
RQM,Maternity,64.177778,31/03/2011
RQX,Maternity,41,31/03/2011
RQY,Maternity,0,31/03/2011
RRP,Maternity,0,31/03/2011
RRV,Maternity,42.933333,31/03/2011
RT3,Maternity,0,31/03/2011
RNH,Maternity,76,31/03/2011
RNJ,Maternity,51.522222,31/03/2011
RP4,Maternity,0,31/03/2011
RP6,Maternity,0,31/03/2011
RPG,Maternity,0,31/03/2011
RPY,Maternity,0,31/03/2011
RJ2,Maternity,42,31/03/2011
RJ6,Maternity,56,31/03/2011
RJ7,Maternity,67.744444,31/03/2011
RJZ,Maternity,48.866667,31/03/2011
RKE,Maternity,43.055556,31/03/2011
RKL,Maternity,0,31/03/2011
RAX,Maternity,88.977778,31/03/2011
RC3,Maternity,42,31/03/2011
RF4,Maternity,44.655556,31/03/2011
RFW,Maternity,56,31/03/2011
RGC,Maternity,62,31/03/2011
RJ1,Maternity,94,31/03/2011
5LG,Maternity,0,31/03/2011
RAL,Maternity,36.7,31/03/2011
RAN,Maternity,0,31/03/2011
RAP,Maternity,29,31/03/2011
RAS,Maternity,46,31/03/2011
RAT,Maternity,0,31/03/2011
5C9,Maternity,0,31/03/2011
5K5,Maternity,0,31/03/2011
5K7,Maternity,0,31/03/2011
5K8,Maternity,0,31/03/2011
5LA,Maternity,0,31/03/2011
5LD,Maternity,0,31/03/2011
RY4,Maternity,0,31/03/2011
RYV,Maternity,0,31/03/2011
5A4,Maternity,0,31/03/2011
5A9,Maternity,0,31/03/2011
5AT,Maternity,0,31/03/2011
5C4,Maternity,0,31/03/2011
RT6,Maternity,0,31/03/2011
RWG,Maternity,59.422222,31/03/2011
RWH,Maternity,68,31/03/2011
RWN,Maternity,0,31/03/2011
RWR,Maternity,0,31/03/2011
RY3,Maternity,0,31/03/2011
RMY,Maternity,0,31/03/2011
RQ8,Maternity,38,31/03/2011
RQQ,Maternity,37.511111,31/03/2011
RQW,Maternity,37.033333,31/03/2011
RRD,Maternity,0,31/03/2011
RT1,Maternity,0,31/03/2011
RGN,Maternity,67.744444,31/03/2011
RGP,Maternity,39,31/03/2011
RGQ,Maternity,44,31/03/2011
RGR,Maternity,51,31/03/2011
RGT,Maternity,42,31/03/2011
RM1,Maternity,35.511111,31/03/2011
RC1,Maternity,23.8,31/03/2011
RC9,Maternity,53,31/03/2011
RCX,Maternity,21,31/03/2011
RDD,Maternity,32.355556,31/03/2011
RDE,Maternity,48,31/03/2011
RGM,Maternity,0,31/03/2011
5PT,Maternity,0,31/03/2011
5PV,Maternity,0,31/03/2011
5PW,Maternity,0,31/03/2011
5PX,Maternity,0,31/03/2011
5PY,Maternity,0,31/03/2011
RAJ,Maternity,43,31/03/2011
RYG,Maternity,0,31/03/2011
RYK,Maternity,0,31/03/2011
RYW,Maternity,0,31/03/2011
TAJ,Maternity,0,31/03/2011
TAM,Maternity,0,31/03/2011
5P2,Maternity,0,31/03/2011
RRK,Maternity,0,31/03/2011
RWP,Maternity,107,31/03/2011
RWQ,Maternity,0,31/03/2011
RXK,Maternity,35.5,31/03/2011
RXT,Maternity,0,31/03/2011
RXW,Maternity,68.755556,31/03/2011
RLY,Maternity,0,31/03/2011
RNA,Maternity,48.844444,31/03/2011
RQ3,Maternity,0,31/03/2011
RR1,Maternity,103,31/03/2011
